DATEMONTHINT,STATION,RIDERS_PER_WEEKDAY,,
201210,Twinbrook,4118.4,,
201210,U Street-Cardozo,6831.7,,
201210,Union Station,31213.7,,
201210,Van Dorn Street,3216.1,,
201210,Van Ness-UDC,6846.2,,
201210,Vienna,12938.6,,
201210,Virginia Square-GMU,3794.4,,
201210,Waterfront,4219.2,,
201210,West Falls Church,9898.2,,
201210,West Hyattsville,3704.7,,
201210,Wheaton,3860.2,,
201210,White Flint,3844.7,,
201210,Woodley Park-Zoo,6816.7,,
201211,Addison Road,3315.8,,
201211,Anacostia,7102.7,,
201211,Archives-Navy Memorial,8495.4,,
201211,Arlington Cemetery,702.3,,
201211,Ballston,11219.4,,
201211,Benning Road,3121.5,,
201211,Bethesda,10109.7,,
201211,Braddock Road,4116.1,,
201211,Branch Avenue,6155.9,,
201211,Brookland,7190.3,,
201211,Capitol Heights,2009,,
201211,Capitol South,6974.5,,
201211,Cheverly,1427.6,,
201211,Clarendon,4680.7,,
201211,Cleveland Park,4547.6,,
201211,College Park-U of MD,4561.9,,
201211,Columbia Heights,12563.9,,
201211,Congress Heights,2937.8,,
201211,Court House,7327.6,,
201211,Crystal City,11879.8,,
201211,Deanwood,1654.9,,
201211,Dunn Loring,4792.3,,
201211,Dupont Circle,19362.5,,
201211,East Falls Church,4011,,
201211,Eastern Market,5855.9,,
201211,Eisenhower Avenue,1808,,
201211,Farragut North,24527.8,,
201211,Farragut West,21208.3,,
201211,Federal Center SW,5666.8,,
201211,Federal Triangle,8400.3,,
201211,Foggy Bottom,21455.5,,
201211,Forest Glen,2361,,
201211,Fort Totten,7318,,
201211,Franconia-Springfield,8074.7,,
201211,Friendship Heights,9225,,
201211,Gallery Place-Chinatown,24645.2,,
201211,Georgia Avenue-Petworth,5984.3,,
201211,Glenmont,5894.2,,
201211,Greenbelt,6477.3,,
201211,Grosvenor,5598.1,,
201211,Huntington,8170.6,,
201211,Judiciary Square,9153,,
201211,King St-Old Town,8252.2,,
201211,L'Enfant Plaza,19291.1,,
201211,Landover,2118.8,,
201211,Largo Town Center,4758.1,,
201211,McPherson Square,15400.3,,
201211,Medical Center,5886.5,,
201211,Metro Center,26332.7,,
201211,Minnesota Avenue,3004.2,,
201211,Morgan Blvd.,1861.1,,
201211,Mt. Vernon Square-UDC,3864.7,,
201211,Navy Yard-Ballpark,5979.4,,
201211,Naylor Road,3000.3,,
201211,New Carrollton,8950.3,,
201211,NoMa-Gallaudet U,7786.9,,
201211,Pentagon,15721.7,,
201211,Pentagon City,15174.8,,
201211,Potomac Avenue,3802.9,,
201211,Prince George's Plaza,5063.3,,
201211,Reagan Washington National Airport,6246.9,,
201211,Rhode Island Avenue,5399.2,,
201211,Rockville,4706,,
201211,Rosslyn,15213.9,,
201211,Shady Grove,12428.8,,
201211,Shaw-Howard University,5035.3,,
201211,Silver Spring,12723.4,,
201211,Smithsonian,8853,,
201211,Southern Avenue,5432.8,,
201211,Stadium-Armory,2897.8,,
201211,Suitland,5837.7,,
201211,Takoma,5792.5,,
201211,Tenleytown-AU,7969.2,,
201211,Twinbrook,4283.5,,
201211,U Street-Cardozo,6845.4,,
201211,Union Station,30854.4,,
201211,Van Dorn Street,3246.6,,
201211,Van Ness-UDC,6801.7,,
201211,Vienna,12750.8,,
201211,Virginia Square-GMU,3667.8,,
201211,Waterfront,4114.7,,
201211,West Falls Church,10048.6,,
201211,West Hyattsville,3716.4,,
201211,Wheaton,4078.1,,
201211,White Flint,3830.7,,
201211,Woodley Park-Zoo,6495.7,,
201212,Addison Road,3036,,
201212,Anacostia,6530.3,,
201212,Archives-Navy Memorial,7806.4,,
201212,Arlington Cemetery,544.7,,
201212,Ballston,9972.2,,
201212,Benning Road,2949.4,,
201212,Bethesda,9010.3,,
201212,Braddock Road,3721.5,,
201212,Branch Avenue,5589,,
201212,Brookland,5798.3,,
201212,Capitol Heights,1850.1,,
201212,Capitol South,6258.8,,
201212,Cheverly,1331.9,,
201212,Clarendon,4267.8,,
201212,Cleveland Park,4120.9,,
201212,College Park-U of MD,3673.5,,
201212,Columbia Heights,11736,,
201212,Congress Heights,2662.9,,
201212,Court House,6509.6,,
201212,Crystal City,10382.3,,
201212,Deanwood,1539.3,,
201212,Dunn Loring,4353.2,,
201212,Dupont Circle,17386.2,,
201212,East Falls Church,3629.3,,
201212,Eastern Market,5344.4,,
201212,Eisenhower Avenue,1564.9,,
201212,Farragut North,21564.5,,
201212,Farragut West,18963.9,,
201212,Federal Center SW,5207.1,,
201212,Federal Triangle,7717.5,,
201212,Foggy Bottom,18455.2,,
201212,Forest Glen,2107.7,,
201212,Fort Totten,6806.1,,
201212,Franconia-Springfield,7437.2,,
201212,Friendship Heights,8656.9,,
201212,Gallery Place-Chinatown,23687.3,,
201212,Georgia Avenue-Petworth,5553.4,,
201212,Glenmont,5388.3,,
201212,Greenbelt,5918.6,,
201212,Grosvenor,4879.3,,
201212,Huntington,7446.9,,
201212,Judiciary Square,7797.9,,
201212,King St-Old Town,7540.4,,
201212,L'Enfant Plaza,18002,,
201212,Landover,1947.5,,
201212,Largo Town Center,4308.8,,
201212,McPherson Square,13883.4,,
201212,Medical Center,5088.3,,
201212,Metro Center,25141,,
201212,Minnesota Avenue,2742.3,,
201212,Morgan Blvd.,2000.7,,
201212,Mt. Vernon Square-UDC,3320.3,,
201212,Navy Yard-Ballpark,5411.2,,
201212,Naylor Road,2798.5,,
201212,New Carrollton,8075.2,,
201212,NoMa-Gallaudet U,6972.4,,
201212,Pentagon,14270.8,,
201212,Pentagon City,14643,,
201212,Potomac Avenue,3535.6,,
201212,Prince George's Plaza,4704.2,,
201212,Reagan Washington National Airport,5372.2,,
201212,Rhode Island Avenue,5106.7,,
201212,Rockville,4273.5,,
201212,Rosslyn,12929,,
201212,Shady Grove,11696.5,,
201212,Shaw-Howard University,4088.7,,
201212,Silver Spring,11337.3,,
201212,Smithsonian,7885.8,,
201212,Southern Avenue,5051.6,,
201212,Stadium-Armory,2612.4,,
201212,Suitland,5378.9,,
201212,Takoma,5181.9,,
201212,Tenleytown-AU,6163.9,,
201212,Twinbrook,3915.7,,
201212,U Street-Cardozo,6082.6,,
201212,Union Station,27926.1,,
201212,Van Dorn Street,2935.4,,
201212,Van Ness-UDC,5731,,
201212,Vienna,11417.8,,
201212,Virginia Square-GMU,3148.2,,
201212,Waterfront,3780.8,,
201212,West Falls Church,8928.2,,
201212,West Hyattsville,3452.2,,
201212,Wheaton,3820.4,,
201212,White Flint,3421.4,,
201212,Woodley Park-Zoo,5724.2,,
201301,Addison Road,3189.5,,
201301,Anacostia,6754,,
201301,Archives-Navy Memorial,8431.6,,
201301,Arlington Cemetery,407.8,,
201301,Ballston,11149.1,,
201301,Benning Road,3050.1,,
201301,Bethesda,9869.2,,
201301,Braddock Road,4187.4,,
201301,Branch Avenue,6051,,
201301,Brookland,7024.3,,
201301,Capitol Heights,1927.1,,
201301,Capitol South,7798.6,,
201301,Cheverly,1436.9,,
201301,Clarendon,4680.3,,
201301,Cleveland Park,4498.8,,
201301,College Park-U of MD,3896.8,,
201301,Columbia Heights,12353,,
201301,Congress Heights,2755.6,,
201301,Court House,7458.3,,
201301,Crystal City,11867.6,,
201301,Deanwood,1607.4,,
201301,Dunn Loring,4647.4,,
201301,Dupont Circle,19619.7,,
201301,East Falls Church,3928.1,,
201301,Eastern Market,5927.8,,
201301,Eisenhower Avenue,1692,,
201301,Farragut North,24862,,
201301,Farragut West,21520.6,,
201301,Federal Center SW,5892.9,,
201301,Federal Triangle,8470.6,,
201301,Foggy Bottom,20670.3,,
201301,Forest Glen,2361.2,,
201301,Fort Totten,7130.9,,
201301,Franconia-Springfield,7892.5,,
201301,Friendship Heights,9161.6,,
201301,Gallery Place-Chinatown,25019.7,,
201301,Georgia Avenue-Petworth,5952.7,,
201301,Glenmont,5831.4,,
201301,Greenbelt,6555.2,,
201301,Grosvenor,5535.8,,
201301,Huntington,8104.3,,
201301,Judiciary Square,9078,,
201301,King St-Old Town,7884,,
201301,L'Enfant Plaza,20220.6,,
201301,Landover,2053.3,,
201301,Largo Town Center,4662.6,,
201301,McPherson Square,15748.7,,
201301,Medical Center,5808.7,,
201301,Metro Center,26091.1,,
201301,Minnesota Avenue,2825.6,,
201301,Morgan Blvd.,1852.6,,
201301,Mt. Vernon Square-UDC,4287.8,,
201301,Navy Yard-Ballpark,6081.9,,
201301,Naylor Road,2881,,
201301,New Carrollton,8695.7,,
201301,NoMa-Gallaudet U,7564.5,,
201301,Pentagon,16264.3,,
201301,Pentagon City,14095.2,,
201301,Potomac Avenue,3802.2,,
201301,Prince George's Plaza,4643.7,,
201301,Reagan Washington National Airport,5266.8,,
201301,Rhode Island Avenue,5346.9,,
201301,Rockville,4505,,
201301,Rosslyn,14857.5,,
201301,Shady Grove,12569.4,,
201301,Shaw-Howard University,5038.8,,
201301,Silver Spring,12323.2,,
201301,Smithsonian,7981.6,,
201301,Southern Avenue,5267.5,,
201301,Stadium-Armory,2830.3,,
201301,Suitland,5778.6,,
201301,Takoma,5562.6,,
201301,Tenleytown-AU,7033.5,,
201301,Twinbrook,4163.8,,
201301,U Street-Cardozo,6842.2,,
201301,Union Station,31651.5,,
201301,Van Dorn Street,3154,,
201301,Van Ness-UDC,6693,,
201301,Vienna,12351,,
201301,Virginia Square-GMU,3651.7,,
201301,Waterfront,4005.2,,
201301,West Falls Church,9938.8,,
201301,West Hyattsville,3543,,
201301,Wheaton,3846.3,,
201301,White Flint,3705,,
201301,Woodley Park-Zoo,6272.9,,
201302,Addison Road,3308,,
201302,Anacostia,7322.2,,
201302,Archives-Navy Memorial,8651.1,,
201302,Arlington Cemetery,429.5,,
201302,Ballston,11886.2,,
201302,Benning Road,3180.2,,
201302,Bethesda,10272.7,,
201302,Braddock Road,4267.4,,
201302,Branch Avenue,6329,,
201302,Brookland,7277.7,,
201302,Capitol Heights,2028.7,,
201302,Capitol South,8278.8,,
201302,Cheverly,1456.2,,
201302,Clarendon,4887.4,,
201302,Cleveland Park,4636.5,,
201302,College Park-U of MD,4545,,
201302,Columbia Heights,12735.4,,
201302,Congress Heights,2982.6,,
201302,Court House,7753.4,,
201302,Crystal City,12569.4,,
201302,Deanwood,1704.6,,
201302,Dunn Loring,4802.2,,
201302,Dupont Circle,20678.4,,
201302,East Falls Church,3986.8,,
201302,Eastern Market,6112.4,,
201302,Eisenhower Avenue,1758.7,,
201302,Farragut North,25881.6,,
201302,Farragut West,22217.9,,
201302,Federal Center SW,5885.9,,
201302,Federal Triangle,8751.3,,
201302,Foggy Bottom,22218.7,,
201302,Forest Glen,2424.6,,
201302,Fort Totten,7496.7,,
201302,Franconia-Springfield,8005.3,,
201302,Friendship Heights,9414.3,,
201302,Gallery Place-Chinatown,26998.8,,
201302,Georgia Avenue-Petworth,6333.6,,
201302,Glenmont,6060.9,,
201302,Greenbelt,6492.2,,
201302,Grosvenor,5688.9,,
201302,Huntington,8337,,
201302,Judiciary Square,9475.1,,
201302,King St-Old Town,8235.8,,
201302,L'Enfant Plaza,20769,,
201302,Landover,2165.8,,
201302,Largo Town Center,4896.7,,
201302,McPherson Square,16232.4,,
201302,Medical Center,5987.9,,
201302,Metro Center,27276.8,,
201302,Minnesota Avenue,3004.1,,
201302,Morgan Blvd.,1925.9,,
201302,Mt. Vernon Square-UDC,4551.8,,
201302,Navy Yard-Ballpark,6467.4,,
201302,Naylor Road,3027.2,,
201302,New Carrollton,9073.4,,
201302,NoMa-Gallaudet U,8239.3,,
201302,Pentagon,16659.3,,
201302,Pentagon City,14794.8,,
201302,Potomac Avenue,3941,,
201302,Prince George's Plaza,4666.7,,
201302,Reagan Washington National Airport,5274.5,,
201302,Rhode Island Avenue,5640.9,,
201302,Rockville,4802.3,,
201302,Rosslyn,15389.3,,
201302,Shady Grove,13030.2,,
201302,Shaw-Howard University,5244,,
201302,Silver Spring,13048.7,,
201302,Smithsonian,8143.8,,
201302,Southern Avenue,5498.8,,
201302,Stadium-Armory,2905.4,,
201302,Suitland,5934.9,,
201302,Takoma,5693.6,,
201302,Tenleytown-AU,7778.6,,
201302,Twinbrook,4343.1,,
201302,U Street-Cardozo,7127.9,,
201302,Union Station,32883.2,,
201302,Van Dorn Street,3210.3,,
201302,Van Ness-UDC,7057.9,,
201302,Vienna,12944.7,,
201302,Virginia Square-GMU,3848.3,,
201302,Waterfront,4227.7,,
201302,West Falls Church,10266.9,,
201302,West Hyattsville,3711.5,,
201302,Wheaton,4044.6,,
201302,White Flint,3845.8,,
201302,Woodley Park-Zoo,6646.2,,
201303,Addison Road,3195.2,,
201303,Anacostia,7109.8,,
201303,Archives-Navy Memorial,9183.7,,
201303,Arlington Cemetery,1575.5,,
201303,Ballston,11449.7,,
201303,Benning Road,3118.5,,
201303,Bethesda,10205.5,,
201303,Braddock Road,4239,,
201303,Branch Avenue,6199.7,,
201303,Brookland,6746.8,,
201303,Capitol Heights,1973.5,,
201303,Capitol South,9146.4,,
201303,Cheverly,1424.7,,
201303,Clarendon,4738.4,,
201303,Cleveland Park,4682.6,,
201303,College Park-U of MD,4400.2,,
201303,Columbia Heights,12814.4,,
201303,Congress Heights,2887,,
201303,Court House,7532,,
201303,Crystal City,12960.2,,
201303,Deanwood,1625.5,,
201303,Dunn Loring,4752.8,,
201303,Dupont Circle,21113.1,,
201303,East Falls Church,3907.9,,
201303,Eastern Market,6186.5,,
201303,Eisenhower Avenue,1923.1,,
201303,Farragut North,24673.6,,
201303,Farragut West,21492,,
201303,Federal Center SW,5681.1,,
201303,Federal Triangle,9278.9,,
201303,Foggy Bottom,22587.3,,
201303,Forest Glen,2359.4,,
201303,Fort Totten,7325,,
201303,Franconia-Springfield,8021.8,,
201303,Friendship Heights,9276.9,,
201303,Gallery Place-Chinatown,27777.2,,
201303,Georgia Avenue-Petworth,6198.9,,
201303,Glenmont,5879.7,,
201303,Greenbelt,6524.8,,
201303,Grosvenor,5560,,
201303,Huntington,8337.7,,
201303,Judiciary Square,9090.4,,
201303,King St-Old Town,8863.7,,
201303,L'Enfant Plaza,20351.6,,
201303,Landover,2079.4,,
201303,Largo Town Center,4702.3,,
201303,McPherson Square,15906.5,,
201303,Medical Center,5932.3,,
201303,Metro Center,27650.1,,
201303,Minnesota Avenue,2903.6,,
201303,Morgan Blvd.,1834.2,,
201303,Mt. Vernon Square-UDC,4338.8,,
201303,Navy Yard-Ballpark,6820.9,,
201303,Naylor Road,2924,,
201303,New Carrollton,8926.5,,
201303,NoMa-Gallaudet U,8104.8,,
201303,Pentagon,15856.8,,
201303,Pentagon City,15566.2,,
201303,Potomac Avenue,3852.1,,
201303,Prince George's Plaza,4681.6,,
201303,Reagan Washington National Airport,6222.9,,
201303,Rhode Island Avenue,5440.6,,
201303,Rockville,4592.5,,
201303,Rosslyn,15471.2,,
201303,Shady Grove,12764.9,,
201303,Shaw-Howard University,5022.7,,
201303,Silver Spring,12699,,
201303,Smithsonian,11864.2,,
201303,Southern Avenue,5308,,
201303,Stadium-Armory,3321.9,,
201303,Suitland,5700.1,,
201303,Takoma,5691.7,,
201303,Tenleytown-AU,6585.7,,
201303,Twinbrook,4301.6,,
201303,U Street-Cardozo,7350.9,,
201303,Union Station,33357.3,,
201303,Van Dorn Street,3206.6,,
201303,Van Ness-UDC,6578.7,,
201303,Vienna,12599.4,,
201303,Virginia Square-GMU,3690.4,,
201303,Waterfront,4263.7,,
201303,West Falls Church,9770.9,,
201303,West Hyattsville,3668.3,,
201303,Wheaton,3931,,
201303,White Flint,3791.7,,
201303,Woodley Park-Zoo,7429.2,,
201304,Addison Road,3384.7,,
201304,Anacostia,7283.2,,
201304,Archives-Navy Memorial,9981.2,,
201304,Arlington Cemetery,2028.9,,
201304,Ballston,12343.5,,
201304,Benning Road,3109.8,,
201304,Bethesda,11006,,
201304,Braddock Road,4561.9,,
201304,Branch Avenue,6849.9,,
201304,Brookland,7188.7,,
201304,Capitol Heights,2089.1,,
201304,Capitol South,9433.3,,
201304,Cheverly,1535,,
201304,Clarendon,4966.3,,
201304,Cleveland Park,5020,,
201304,College Park-U of MD,5039.8,,
201304,Columbia Heights,12905.4,,
201304,Congress Heights,2924,,
201304,Court House,7991.4,,
201304,Crystal City,13843.6,,
201304,Deanwood,1676.1,,
201304,Dunn Loring,5320,,
201304,Dupont Circle,21849.6,,
201304,East Falls Church,4360.6,,
201304,Eastern Market,6383.4,,
201304,Eisenhower Avenue,2202.2,,
201304,Farragut North,26044.3,,
201304,Farragut West,23100.5,,
201304,Federal Center SW,6050.9,,
201304,Federal Triangle,10047.6,,
201304,Foggy Bottom,23467.9,,
201304,Forest Glen,2577.2,,
201304,Fort Totten,7747.9,,
201304,Franconia-Springfield,9092.5,,
201304,Friendship Heights,9843.8,,
201304,Gallery Place-Chinatown,28533.3,,
201304,Georgia Avenue-Petworth,6172,,
201304,Glenmont,6400.2,,
201304,Greenbelt,7194.4,,
201304,Grosvenor,6026.3,,
201304,Huntington,9042.1,,
201304,Judiciary Square,9663.9,,
201304,King St-Old Town,9692.4,,
201304,L'Enfant Plaza,21991.1,,
201304,Landover,2210.2,,
201304,Largo Town Center,5087.4,,
201304,McPherson Square,16467.5,,
201304,Medical Center,6408.7,,
201304,Metro Center,29674,,
201304,Minnesota Avenue,2978.4,,
201304,Morgan Blvd.,1950.1,,
201304,Mt. Vernon Square-UDC,4215.6,,
201304,Navy Yard-Ballpark,12254.5,,
201304,Naylor Road,3105.4,,
201304,New Carrollton,9754,,
201304,NoMa-Gallaudet U,8513.6,,
201304,Pentagon,16763.4,,
201304,Pentagon City,16507.2,,
201304,Potomac Avenue,3833.6,,
201304,Prince George's Plaza,5160.8,,
201304,Reagan Washington National Airport,6477.5,,
201304,Rhode Island Avenue,5788,,
201304,Rockville,5070.5,,
201304,Rosslyn,16621.3,,
201304,Shady Grove,14129.1,,
201304,Shaw-Howard University,5211,,
201304,Silver Spring,13677.8,,
201304,Smithsonian,15941.1,,
201304,Southern Avenue,5579,,
201304,Stadium-Armory,2943.9,,
201304,Suitland,6056.6,,
201304,Takoma,6038,,
201304,Tenleytown-AU,7661.7,,
201304,Twinbrook,4639.1,,
201304,U Street-Cardozo,7394.2,,
201304,Union Station,34872.7,,
201304,Van Dorn Street,3576,,
201304,Van Ness-UDC,6979,,
201304,Vienna,14074.2,,
201304,Virginia Square-GMU,3964.4,,
201304,Waterfront,4375.6,,
201304,West Falls Church,10877.4,,
201304,West Hyattsville,3876.8,,
201304,Wheaton,4288.3,,
201304,White Flint,4108.9,,
201304,Woodley Park-Zoo,8418.7,,
201305,Addison Road,3358.7,,
201305,Anacostia,7342.9,,
201305,Archives-Navy Memorial,9461.1,,
201305,Arlington Cemetery,1769.4,,
201305,Ballston,11631.1,,
201305,Benning Road,3163.3,,
201305,Bethesda,10658,,
201305,Braddock Road,4410.9,,
201305,Branch Avenue,6605.3,,
201305,Brookland,6678.5,,
201305,Capitol Heights,2104.6,,
201305,Capitol South,8622.1,,
201305,Cheverly,1547.7,,
201305,Clarendon,4848.6,,
201305,Cleveland Park,4756.7,,
201305,College Park-U of MD,4455,,
201305,Columbia Heights,12892.5,,
201305,Congress Heights,3030.2,,
201305,Court House,7743.9,,
201305,Crystal City,12600,,
201305,Deanwood,1754.6,,
201305,Dunn Loring,4968.9,,
201305,Dupont Circle,21160.3,,
201305,East Falls Church,4114.4,,
201305,Eastern Market,6384.7,,
201305,Eisenhower Avenue,1951.5,,
201305,Farragut North,25220.2,,
201305,Farragut West,22251.8,,
201305,Federal Center SW,5738,,
201305,Federal Triangle,9054.7,,
201305,Foggy Bottom,21504.3,,
201305,Forest Glen,2443.8,,
201305,Fort Totten,7855.4,,
201305,Franconia-Springfield,8315.4,,
201305,Friendship Heights,9742.4,,
201305,Gallery Place-Chinatown,25825.6,,
201305,Georgia Avenue-Petworth,6291.3,,
201305,Glenmont,6150.9,,
201305,Greenbelt,6758.1,,
201305,Grosvenor,5875.3,,
201305,Huntington,8572.4,,
201305,Judiciary Square,9169.7,,
201305,King St-Old Town,9045.5,,
201305,L'Enfant Plaza,20758,,
201305,Landover,2191.4,,
201305,Largo Town Center,4874.6,,
201305,McPherson Square,15912.7,,
201305,Medical Center,6164.8,,
201305,Metro Center,28048,,
201305,Minnesota Avenue,3110.8,,
201305,Morgan Blvd.,1928.9,,
201305,Mt. Vernon Square-UDC,4293.1,,
201305,Navy Yard-Ballpark,9230.9,,
201305,Naylor Road,3100.7,,
201305,New Carrollton,9243.4,,
201305,NoMa-Gallaudet U,8457.8,,
201305,Pentagon,16330.2,,
201305,Pentagon City,15596.1,,
201305,Potomac Avenue,3870.3,,
201305,Prince George's Plaza,5120.5,,
201305,Reagan Washington National Airport,6565.1,,
201305,Rhode Island Avenue,5896.7,,
201305,Rockville,4909.9,,
201305,Rosslyn,15693.2,,
201305,Shady Grove,13471.1,,
201305,Shaw-Howard University,4752,,
201305,Silver Spring,13051.3,,
201305,Smithsonian,10788.6,,
201305,Southern Avenue,5522.9,,
201305,Stadium-Armory,2873.1,,
201305,Suitland,5924.2,,
201305,Takoma,5824.3,,
201305,Tenleytown-AU,7093.5,,
201305,Twinbrook,4577.5,,
201305,U Street-Cardozo,7501.9,,
201305,Union Station,32987.7,,
201305,Van Dorn Street,3382.3,,
201305,Van Ness-UDC,6445,,
201305,Vienna,13092.1,,
201305,Virginia Square-GMU,3709.8,,
201305,Waterfront,4347.6,,
201305,West Falls Church,10390.7,,
201305,West Hyattsville,3905.4,,
201305,Wheaton,4095.2,,
201305,White Flint,3962,,
201305,Woodley Park-Zoo,7768.4,,
201306,Addison Road,3326.5,,
201306,Anacostia,6860.7,,
201306,Archives-Navy Memorial,10326.8,,
201306,Arlington Cemetery,2101,,
201306,Ballston,12149.8,,
201306,Benning Road,3017.3,,
201306,Bethesda,11118.5,,
201306,Braddock Road,4640.4,,
201306,Branch Avenue,6841.6,,
201306,Brookland,6295.3,,
201306,Capitol Heights,2034.6,,
201306,Capitol South,10581.3,,
